Date,Open,High,Low,Close,Volume,Volatility,Relative Volume,PCT
4/17/17,139.76,141.55,139.75,141.42,11519663,0.866227453,0.372000753,-0.003252722
4/18/17,141.27,141.91,140.61,140.96,14807472,0.478036348,0.478172905,0.009293417
4/19/17,141.35,143.04,141.27,142.27,15563945,0.726063875,0.502601443,0.0107542
4/20/17,142.95,144.25,142.69,143.8,15968164,0.629895825,0.515654757,-0.000834492
4/21/17,143.9,144.17,142.27,143.68,12382002,0.733842626,0.399847987,0.012458241
4/24/17,144.96,145.67,144.34,145.47,14407175,0.514441445,0.465246244,0.007011755
4/25/17,145.79,147.15,145.79,146.49,17767524,0.56539809,0.573760908,0.000477848
4/26/17,147.09,147.59,146.09,146.56,12394959,0.562511111,0.400266403,0.007778384
4/27/17,146.67,147.75,146.14,147.7,11275112,0.686312611,0.364103546,0.017264726
4/28/17,149.5,151.53,149.07,150.25,30652248,0.933765897,0.989843134,0.014708819
5/1/17,151.74,152.57,151.42,152.46,25218300,0.482564762,0.814366408,0.002098911
5/2/17,153.34,153.44,151.66,152.78,21870380,0.707301209,0.70625311,-0.006414452
5/3/17,153.6,153.6,151.34,151.8,29782492,1.027946983,0.961756384,-0.006258235
5/4/17,150.17,151.52,148.72,150.85,36225452,1.037219842,1.169816808,-0.004043752
5/5/17,151.45,151.63,149.79,150.24,17148544,0.781516954,0.553772387,0.005457934
5/8/17,150.71,151.08,149.74,151.06,15827488,0.544213883,0.511111952,-0.003839534
5/9/17,151.49,152.59,150.21,150.48,17453860,0.937346654,0.563631857,-0.001262626
5/10/17,150.23,150.52,148.86,150.29,12080650,0.652782506,0.390116524,-0.001663451
5/11/17,150.31,150.65,149.41,150.04,11841864,0.45449835,0.382405485,0.001932818
5/12/17,150.4,150.46,149.63,150.33,9598229,0.33514922,0.309952506,-0.000931285
5/15/17,150.17,151.48,149.77,150.19,15064664,0.644258294,0.486478324,-0.002729875
5/16/17,150.11,150.21,149.03,149.78,14550830,0.462675642,0.469885248,-0.032914942
5/17/17,148,148.67,144.42,144.85,28300050,1.871289662,0.913884364,0.019399379
5/18/17,144.72,148.15,144.51,147.66,23031566,1.655762664,0.743750914,0.002708926
5/19/17,148.44,149.39,147.96,148.06,16187892,0.564640372,0.522750362,0.001215723
5/22/17,148.08,148.59,147.69,148.24,12586712,0.323341924,0.406458621,-0.001146789
5/23/17,148.52,148.81,147.25,148.07,12817837,0.589125411,0.413922266,0.013304518
5/24/17,148.51,150.23,148.42,150.04,17940668,0.838301855,0.579352191,0.012796588
5/25/17,150.3,152.59,149.95,151.96,19891352,1.104785047,0.642344998,0.001118715
5/26/17,152.23,152.25,151.15,152.13,14996185,0.458366665,0.484266953,0.001643331
5/30/17,151.97,152.9,151.64,152.38,13226007,0.470870205,0.427103168,-0.006037538
5/31/17,152.7,153.35,151.09,151.46,18023916,0.914084241,0.582040492,0.000462168
6/1/17,151.75,152.29,150.3,151.53,14530600,0.728573092,0.469231967,0.013726655
6/2/17,151.85,153.63,151.3,153.61,16854364,1.040850013,0.544272527,0.0001302
6/5/17,153.64,154.71,153.41,153.63,12520387,0.50637807,0.404316809,-0.005337499
6/6/17,153.41,154.52,152.48,152.81,13457119,0.776675608,0.434566393,0.002028663
6/7/17,153.27,153.75,152.34,153.12,12066657,0.506902357,0.389664653,0.010384013
6/8/17,154.08,154.73,153.1,154.71,17799448,0.662815962,0.574791819,-0.033029539
6/9/17,154.77,155.59,146.61,149.6,35577676,3.703440124,1.148898387,-0.007754011
6/12/17,148.17,149.19,144.56,148.44,33170180,1.788840407,1.071153898,0.015090272
6/13/17,150.15,151.18,148.9,150.68,20483350,0.848568648,0.661462198,-0.00285373
6/14/17,151.26,152.4,149.05,150.25,20808760,1.237153992,0.671970558,-0.002995008
6/15/17,147.67,150.04,146.37,149.8,18994152,1.523466442,0.613372009,0.005607477
6/16/17,149.59,150.83,148.6,150.64,22882416,0.894105698,0.738934461,0.014803505
6/19/17,151.71,153.57,151.71,152.87,19026462,0.794528162,0.614415385,-0.004055734
6/20/17,152.88,153.84,152.21,152.25,14743853,0.65926095,0.476118478,0.01090312
6/21/17,152.36,154.08,151.88,153.91,15039834,0.954630164,0.485676496,-0.003313625
6/22/17,153.01,154.55,152.91,153.4,13005535,0.651244002,0.419983537,0.010886571
6/23/17,152.72,155.2,152.65,155.07,18026976,1.22611174,0.582139307,-0.009544077
6/26/17,156.25,156.5,153.2,153.59,18049652,1.49897465,0.582871576,-0.01959763
6/27/17,152.84,153.31,150.39,150.58,19360766,1.307344637,0.625210956,0.017665029
6/28/17,150.92,153.47,149.86,153.24,16719104,1.531296428,0.53990462,-0.014356565
6/29/17,152.28,152.5,148.92,151.04,23973482,1.421223065,0.774167903,-0.000397246
6/30/17,151.9,151.92,150.06,150.98,17666022,0.767381913,0.570483136,-0.016889654
7/3/17,151.72,152.15,147.8,148.43,13862735,1.928944012,0.447664819,0.012868019
7/5/17,149,150.85,148.13,150.34,14334290,1.075802026,0.462892592,-0.010110416
7/6/17,149.03,150.04,148,148.82,14951802,0.726614581,0.482833707,0.017605161
7/7/17,149.25,151.99,149.19,151.44,13615931,1.262742551,0.439694857,0.013602747
7/10/17,151.69,153.98,151.51,153.5,13378672,1.085241909,0.432033129,0.011530945
7/11/17,153.37,155.42,152.91,155.27,13667744,1.11569205,0.441368038,0.023378631
7/12/17,156.49,159.16,156.2,158.9,22739388,1.349543904,0.734315704,0.002265576
7/13/17,158.74,159.78,158.42,159.26,13929236,0.517204022,0.449812314,0.004458119
7/14/17,160.13,160.32,159.33,159.97,16371207,0.371979502,0.528670094,-0.001500281
7/17/17,160.25,160.78,158.81,159.73,12858836,0.726924171,0.415246233,0.019595568
7/18/17,159.66,163.73,159.42,162.86,23722910,1.904420844,0.766076262,0.007859511
7/19/17,163.59,165.7,163.17,164.14,26273642,0.958723109,0.848446226,0.00237602
7/20/17,164.8,165,162.81,164.53,18523108,0.867770131,0.598160737,-0.000607792
7/21/17,164.16,165.05,163.75,164.43,14744002,0.472354475,0.476123289,0.009548136
7/24/17,164.64,166.17,164.31,166,17366972,0.815628592,0.560826011,-0.004337349
7/25/17,165.01,165.54,163.86,165.28,15383241,0.641419325,0.496766028,0.001996612
7/26/17,166.01,166.01,164.1,165.61,35236868,0.78645963,1.137892785,0.029164906
7/27/17,174.7,175.49,167.5,170.44,68910704,3.246131351,2.225311083,0.011793006
7/28/17,169.07,173.43,169.05,172.45,24557552,1.970710532,0.793029086,-0.018556103
7/31/17,172,172.72,168.55,169.25,25478944,1.766054926,0.8227833,0.003604136
8/1/17,169.82,170.47,169.05,169.86,14384957,0.503835291,0.464528765,-0.003296833
8/2/17,170.3,170.55,166.91,169.3,17433774,1.437854304,0.562983227,-0.004193739
8/3/17,169.3,169.7,168.25,168.59,10793841,0.571007881,0.348562017,0.006109496
8/4/17,168.97,170.06,168.69,169.62,10777727,0.537610454,0.348041653,0.013913454
8/7/17,169.95,172.06,169.66,171.98,12787844,1.112595502,0.412953711,-0.004360972
8/8/17,171.88,173.05,170.62,171.23,14393524,0.900291619,0.464805417,-0.000292005
8/9/17,169.98,171.45,169.56,171.18,10814984,0.792413244,0.349244781,-0.022082019
8/10/17,170.06,170.59,166.85,167.4,20832746,1.62262904,0.672745131,0.004062127
8/11/17,167.95,168.82,166.85,168.08,13791153,0.703793294,0.445353245,0.015885293
8/14/17,170.09,171.08,169.29,170.75,12954231,0.68466689,0.418326793,0.001464129
8/15/17,171.49,171.5,170.01,171,8729172,0.606259021,0.281888329,-0.005847953
8/16/17,171.25,171.38,169.24,170,15779924,0.890263304,0.509575983,-0.018176471
8/17/17,169.34,169.86,166.85,166.91,17216030,1.372534153,0.55595169,0.002995626
8/18/17,166.84,168.67,166.21,167.41,15093638,0.906569771,0.487413972,0.002210143
8/21/17,167.16,168,165.82,167.78,11907488,0.848822714,0.38452466,0.011085946
8/22/17,168.28,169.87,167.15,169.64,11390975,1.098464838,0.367845073,-0.005482198
8/23/17,168.84,169.36,168.2,168.71,9856473,0.412696923,0.318291896,-0.005749511
8/24/17,168.88,169.29,166.41,167.74,14030420,1.118995085,0.453079816,-0.008465482
8/25/17,167.86,168.38,166.18,166.32,12614477,0.954188137,0.407355227,0.005531506
8/28/17,166.91,167.7,166.33,167.24,8553741,0.499124233,0.276223192,0.004843339
8/29/17,165.25,168.43,165,168.05,11120986,1.565780556,0.359126405,0.011127641
8/30/17,168.17,170.18,167.63,169.92,11138293,1.095684717,0.359685294,0.012064501
8/31/17,170.4,172.15,170.06,171.97,17226464,0.925054052,0.556288632,0.000290748
9/1/17,172.4,172.91,171.31,172.02,11677589,0.58356662,0.377100606,-0.007557261
9/5/17,171.27,172.39,169.55,170.72,13221127,1.02282391,0.426945579,0.008024836
9/6/17,170.91,172.48,169.57,172.09,13906342,1.135327596,0.449073006,0.006508222
9/7/17,171.94,173.31,170.27,173.21,18049528,1.229174011,0.582867572,-0.013047746
9/8/17,173.09,173.49,170.8,170.95,10998459,1.216909508,0.35516968,0.014975139
9/11/17,172.4,173.89,172.2,173.51,12372040,0.716275087,0.399526287,-0.003169846
9/12/17,173.76,174,171.75,172.96,11186328,0.878418323,0.361236473,0.000520352
9/13/17,173.01,173.17,172.06,173.05,9119295,0.444149468,0.294486445,-0.012077434
9/14/17,172.26,172.28,170.5,170.96,15615654,0.787019695,0.504271265,0.003977539
9/15/17,170.88,172.34,170.26,171.64,15660539,0.78319857,0.505720722,-0.009496621
9/18/17,171.99,172.07,169.34,170.01,12954013,1.201423635,0.418319753,0.014763837
9/19/17,170.62,172.56,170.36,172.52,13168595,1.029210863,0.42524918,-0.00202875
9/20/17,172.5,173.05,170.7,172.17,12264125,0.869956895,0.396041423,-0.006156706
9/21/17,171.69,172.27,170.01,171.11,11161412,0.835104784,0.360431869,-0.00333119
9/22/17,170.21,171.73,169.22,170.54,12097138,0.896451337,0.390648966,-0.044974786
9/25/17,169.24,169.3,161.56,162.87,41251584,3.557839056,1.332124064,0.008227421
9/26/17,164.5,165.5,162.78,164.21,23363336,0.973071811,0.754464655,0.021131478
9/27/17,165.9,168.34,165.57,167.68,19242548,1.167034168,0.621393381,0.006261927
9/28/17,167.94,169.07,167.16,168.73,12178747,0.739002706,0.393284339,0.012682985
9/29/17,168.83,171.66,168.81,170.87,15340366,1.254021033,0.495381479,-0.008193363
10/2/17,171.39,171.87,168.75,169.47,13392280,1.296610967,0.432472568,0.002891367
10/3/17,169.3,170.73,169.2,169.96,8190273,0.612469387,0.264485838,-0.009060956
10/4/17,169.83,170.67,168.29,168.42,12127887,0.994016474,0.391641933,0.016743855
10/5/17,169.18,171.31,168.6,171.24,14580628,1.210255655,0.470847506,0.005781359
10/6/17,170.25,172.37,169.75,172.23,13124473,1.164560003,0.423824363,0.001567671
10/9/17,172.7,174.88,172,172.5,14570413,1.103720979,0.470517636,-0.005275362
10/10/17,173,173.2,170.8,171.59,11341081,0.99512248,0.366233862,0.006702022
10/11/17,171.95,172.78,171.4,172.74,11283663,0.576470945,0.364379681,-0.001099919
10/12/17,172.61,173.85,172.29,172.55,10351044,0.603883267,0.334262917,0.006896552
10/13/17,173.45,174.65,173.2,173.74,13658307,0.548224407,0.441063292,0.004489467
10/16/17,174.49,175,174.06,174.52,11498752,0.332744271,0.37132548,0.009110704
10/17/17,174.71,176.13,174.36,176.11,15990079,0.802133873,0.516362451,-0.000454262
10/18/17,176.65,176.74,175.75,176.03,12752351,0.415714746,0.411807548,-0.008350849
10/19/17,174.93,176.03,172.63,174.56,14048350,1.22685319,0.453658824,0.002406049
10/20/17,175.5,175.88,174.63,174.98,12602238,0.47871573,0.406959997,-0.021202423
10/23/17,175.2,175.34,171.25,171.27,13852658,2.005623344,0.447339406,0.003094529
10/24/17,172.3,173.24,171.5,171.8,12267913,0.659772688,0.396163748,-0.006984866
10/25/17,171.9,172.25,168.89,170.6,15868197,1.318351243,0.512426555,0.00017585
10/26/17,171.38,172.28,170.39,170.63,11833141,0.737597451,0.382123796,0.042489597
10/27/17,174.15,178.21,173.9,177.88,30285280,2.015322555,0.977992755,0.011187317
10/30/17,179.26,180.69,177.61,179.87,24353160,1.129322253,0.786428722,0.001056318
10/31/17,180.57,180.8,178.94,180.06,20174232,0.71726477,0.651479951,0.014439631
11/1/17,182.36,182.9,180.57,182.66,40918340,0.916525368,1.321362723,-0.0204752
11/2/17,180.63,181.94,177.34,178.92,35529892,1.736395332,1.147355314,0
11/3/17,179.29,179.86,176.71,178.92,17822132,1.193953517,0.575524346,0.006986363
11/6/17,178.56,180.45,178.31,180.17,13312741,0.946846741,0.429904041,0.000444025
11/7/17,180.5,180.75,178.96,180.25,12928182,0.689873177,0.417485601,-0.003828017
11/8/17,179.79,180.35,179.11,179.56,10494149,0.446731183,0.33888416,-0.001447984
11/9/17,178.31,179.4,177.09,179.3,12610335,0.931624925,0.407221471,-0.004684886
11/10/17,178.35,179.1,177.96,178.46,11070189,0.409717891,0.357486034,0.001737084
11/13/17,177.5,179.04,177.3,178.77,9523447,0.761819368,0.307537595,-0.003915646
11/14/17,178.13,178.97,177.18,178.07,9585868,0.633339364,0.309553336,-0.000673892
11/15/17,176.66,178.57,176.4,177.95,10253667,0.897064658,0.331118353,0.009216072
11/16/17,178.76,179.83,178.5,179.59,15607582,0.554301362,0.504010599,-0.003285261
11/17/17,179.3,179.98,178.9,179,13017980,0.421989336,0.420385419,-0.001452514
11/20/17,178.87,179.5,178.1,178.74,10052391,0.4971104,0.324618612,0.017455522
11/21/17,179.15,181.89,178.99,181.86,14503990,1.40368043,0.468372659,-0.005443748
11/22/17,181.3,181.73,180.44,180.87,10376329,0.480754615,0.335079437,0.010560071
11/24/17,180.4,183.15,180.29,182.78,9426283,1.317089595,0.304399909,0.001367765
11/27/17,182.56,183.73,181.99,183.03,12344516,0.638058579,0.398637464,-0.003332787
11/28/17,183.51,184.25,182.09,182.42,14379674,0.861521184,0.464358163,-0.039962723
11/29/17,181.89,181.97,174,175.13,41933484,3.704216348,1.35414444,0.01170559
11/30/17,176.85,178.28,175.2,177.18,25307600,1.103774773,0.817250144,-0.011739474
12/1/17,176.03,177.48,172.34,175.1,20182524,1.875584909,0.651747722,-0.020731011
12/4/17,176.29,176.57,170.79,171.47,24459422,2.662724169,0.789860206,0.007931417
12/5/17,170.45,175.38,169.01,172.83,20184908,2.420158827,0.651824707,0.018688885
12/6/17,172.5,176.77,171.9,176.06,20255846,2.132971812,0.654115485,0.023173918
12/7/17,175.8,180.39,175.8,180.14,20404532,2.234249035,0.658916954,-0.006328411
12/8/17,181.53,182.28,178.74,179,19883764,1.543233213,0.642099962,0.000223464
12/11/17,179.3,180.22,178.8,179.04,13168575,0.537959106,0.425248535,-0.011617516
12/12/17,178.6,179.18,176.6,176.96,16854098,1.082254591,0.544263937,0.007572333
12/13/17,177.3,179.16,177.25,178.3,14615718,0.788681653,0.471980656,0.000504767
12/14/17,178.29,180.36,177.68,178.39,13590999,1.007298367,0.438889736,0.010034195
12/15/17,179.02,180.49,178.36,180.18,28463100,0.86195635,0.919149685,0.003552004
12/18/17,181.01,181.3,179.75,180.82,17265376,0.585533944,0.557545205,-0.007244774
12/19/17,179.95,180.08,178.22,179.51,14920582,0.735357056,0.48182553,-0.009024567
12/20/17,179.81,179.81,177.36,177.89,11860497,1.108453314,0.383007195,-0.002473439
12/21/17,177.94,178.68,177.05,177.45,11600700,0.607741721,0.374617654,-0.001408848
12/22/17,177.14,177.53,176.23,177.2,8509451,0.482415796,0.27479295,-0.006828442
12/26/17,176.63,177,174.67,175.99,8897286,0.886689771,0.28731718,0.00926189
12/27/17,176.55,178.44,176.26,177.62,9496071,0.868745504,0.30665355,0.001688999
12/28/17,177.95,178.94,177.68,177.92,12220760,0.483444671,0.394641051,-0.008205935
12/29/17,178,178.85,176.46,176.46,10261456,1.027433088,0.331369881,0.028108353
1/2/18,177.68,181.58,177.55,181.42,18151904,1.943866958,0.586173567,0.017914232
1/3/18,181.88,184.78,181.33,184.67,16886564,1.572553656,0.545312351,-0.001841122
1/4/18,184.9,186.21,184.1,184.33,13880896,0.818550548,0.448251286,0.013671133
1/5/18,185.59,186.9,184.93,186.85,13574535,0.840725133,0.43835807,0.007653198
1/8/18,187.2,188.9,186.33,188.28,17994726,0.987582275,0.581097868,-0.002177608
1/9/18,188.7,188.8,187.1,187.87,12393057,0.689506164,0.400204983,-0.000159685
1/10/18,186.94,187.89,185.63,187.84,10529894,0.915928491,0.340038462,-0.000372658
1/11/18,188.4,188.4,187.38,187.77,9588587,0.43493534,0.30964114,-0.044735581
1/12/18,178.06,181.48,177.4,179.37,77551296,1.55779291,2.504338926,-0.005463567
1/16/18,181.5,181.75,178.04,178.39,36183840,1.711768092,1.168473045,-0.004428499
1/17/18,179.26,179.32,175.8,177.6,27992376,1.443078307,0.903948747,0.012387387
1/18/18,178.13,180.98,177.08,179.8,23304900,1.500306219,0.7525776,0.008286986
1/19/18,180.85,182.37,180.17,181.29,26826540,0.799499844,0.866300782,0.022505378
1/22/18,180.8,185.39,180.41,185.37,21059464,2.391488815,0.680066462,0.021470572
1/23/18,186.05,189.55,185.55,189.35,25678780,1.83490463,0.82923654,-0.014787431
1/24/18,189.89,190.66,186.52,186.55,24334548,1.889742046,0.78582769,0.004985259
1/25/18,187.95,188.62,186.6,187.48,17377740,0.735131791,0.561173739,0.013441434
1/26/18,187.75,190,186.81,190,17759212,1.400017857,0.573492491,-0.021157895
1/29/18,188.75,188.84,185.63,185.98,20453172,1.500449933,0.66048767,0.006129691
1/30/18,183.01,188.18,181.84,187.12,20858556,2.671463784,0.673578605,-0.001229158
1/31/18,188.37,189.83,185.22,186.89,43275144,1.712620434,1.397470233,0.033174595
2/1/18,188.22,195.32,187.89,193.09,54211292,3.176609828,1.750627724,-0.014552799
2/2/18,192.04,194.21,189.98,190.28,26677484,1.685932605,0.861487365,-0.047403826
2/5/18,186.93,190.61,180.61,181.26,33128206,4.134297855,1.069798445,0.022343595
2/6/18,178.57,185.77,177.74,185.31,37758504,3.707710716,1.219323161,-0.027683341
2/7/18,184.15,185.08,179.95,180.18,27601886,2.300076086,0.89133878,-0.047730048
2/8/18,181.01,181.84,171.48,171.58,38478320,4.95632109,1.242567946,0.026401679
2/9/18,174.76,176.9,167.18,176.11,39887624,3.862527508,1.288078145,0.001703481
2/12/18,177.06,177.54,171.84,176.41,32092132,2.271468413,1.036340842,-0.018479678
2/13/18,175.62,175.97,173.1,173.15,21809350,1.340839289,0.704282288,0.036788911
2/14/18,173.45,179.81,173.21,179.52,28929704,3.170294742,0.934217577,0.00245098
2/15/18,180.5,180.5,176.84,179.96,20922120,1.522924818,0.675631256,-0.014447655
2/16/18,178.99,179.88,176.3,177.36,21015610,1.391390941,0.678650299,-0.007611637
2/20/18,175.77,177.95,175.11,176.01,21204920,1.057260611,0.684763625,0.010794841
2/21/18,176.71,181.27,176.4,177.91,23200804,1.93028981,0.749216062,0.006070485
2/22/18,178.7,180.21,177.41,178.99,18464192,0.995398789,0.596258182,0.024023688
2/23/18,179.9,183.39,179.51,183.29,19007288,1.823065756,0.613796206,0.008947569
2/26/18,184.58,185.66,183.22,184.93,17599704,0.885617722,0.568341551,-0.018763857
2/27/18,184.45,184.7,181.46,181.46,15849806,1.56000601,0.51183266,-0.017304089
2/28/18,182.3,182.88,178.14,178.32,18783040,2.190547877,0.606554637,-0.013346792
3/1/18,179.01,180.12,174.41,175.94,23201626,2.294482512,0.749242606,0.003864954
3/2/18,173.29,177.11,172.99,176.62,20025904,1.873544435,0.646690043,0.02140188
3/5/18,176.2,181.15,175.89,180.4,16189280,2.382341285,0.522795184,-0.003436807
3/6/18,181.78,182.38,179.11,179.78,15086784,1.355329757,0.487192638,0.021860051
3/7/18,178.74,183.82,178.07,183.71,19097292,2.690729455,0.616702676,-0.007457406
3/8/18,183.56,184.4,181.45,182.34,17225946,1.128724391,0.556271904,0.015849512
3/9/18,183.91,185.51,183.21,185.23,18526292,0.943437862,0.598263557,-0.002537386
3/12/18,185.23,186.1,184.22,184.76,15301229,0.690086045,0.494117641,-0.01558779
3/13/18,185.61,185.99,181.11,181.88,18067476,2.173802831,0.583447161,0.012700682
3/14/18,182.6,184.25,181.85,184.19,16821728,1.032360765,0.543218623,-0.001791628
3/15/18,183.24,184,182.19,183.86,15645035,0.713665713,0.505220057,0.006689873
3/16/18,184.49,185.33,183.41,185.09,24403438,0.741552426,0.788052333,-0.067696796
3/19/18,177.01,177.17,170.06,172.56,88140064,3.022672658,2.846278588,-0.025556328
3/20/18,167.47,170.2,161.95,168.15,129851768,3.052567567,4.193261158,0.007374368
3/21/18,164.8,173.4,163.3,169.39,106598832,3.972218366,3.442361614,-0.026565913
3/22/18,166.13,170.27,163.72,164.89,73742976,2.471096669,2.38135808,-0.03335557
3/23/18,165.44,167.1,159.02,159.39,53609704,3.583311143,1.731200837,0.004203526
3/26/18,160.82,161.1,149.02,160.06,126116632,5.054611756,4.072643619,-0.048981632
3/27/18,156.31,162.85,150.75,152.22,79116992,4.690289836,2.554899441,0.005321246
3/28/18,151.65,155.88,150.8,153.03,60029168,1.927135179,1.938502512,0.044174345
3/29/18,155.15,161.42,154.14,159.79,59434292,3.056145448,1.919292374,-0.027536141
4/2/18,157.81,159.2,154.11,155.39,36795992,1.992816788,1.188241072,0.004633503
4/3/18,156.55,157.39,150.81,156.11,42543864,2.58446803,1.373855244,-0.006469797
